10, 0.000000
20, 0.000000
30, 0.000000
40, 0.000000
50, 0.000056
60, 0.000086
70, 0.000079
80, 0.000096
90, 0.000108
100, 0.000048
110, 0.000170
120, 0.000023
130, 0.000161
140, 0.000072
150, 0.000000
160, 0.000288
170, 0.000046
180, 0.000165
190, 0.000136
200, 0.000371
210, 0.000000
220, 0.000418
230, 0.000456
240, 0.000533
250, 0.000590
260, 0.000564
270, 0.000735
280, 0.000653
290, 0.000705
300, 0.000806
310, 0.000839
320, 0.000971
330, 0.000891
340, 0.001036
350, 0.000769
360, 0.001077
370, 0.001147
380, 0.000601
390, 0.001324
400, 0.001375
410, 0.001411
420, 0.001134
430, 0.001684
440, 0.001679
450, 0.001431
460, 0.001951
470, 0.001862
480, 0.002022
490, 0.002025
500, 0.002090
510, 0.002167
520, 0.002223
530, 0.002185
540, 0.002269
550, 0.002425
560, 0.001714
570, 0.002663
580, 0.002453
590, 0.003037
600, 0.002359
610, 0.002804
620, 0.002406
630, 0.003048
640, 0.003357
650, 0.003441
660, 0.003598
670, 0.003542
680, 0.003385
690, 0.003996
700, 0.004011
710, 0.004011
720, 0.004268
730, 0.004789
740, 0.003923
750, 0.004661
760, 0.004915
770, 0.005346
780, 0.004515
790, 0.005113
800, 0.005231
810, 0.005588
820, 0.005610
830, 0.005480
840, 0.005622
850, 0.005243
860, 0.005845
870, 0.006189
880, 0.006257
890, 0.006350
900, 0.006642
910, 0.006458
920, 0.006636
930, 0.006894
940, 0.007096
950, 0.007261
960, 0.007081
970, 0.007529
980, 0.007654
990, 0.007930
