10, 0.000000
20, 0.000000
30, 0.000000
40, 0.000000
50, 0.000112
60, 0.000137
70, 0.000118
80, 0.000135
90, 0.000139
100, 0.000056
110, 0.000188
120, 0.000024
130, 0.000152
140, 0.000073
150, 0.000000
160, 0.000237
170, 0.000036
180, 0.000115
190, 0.000094
200, 0.000261
210, 0.000000
220, 0.000279
230, 0.000286
240, 0.000303
250, 0.000354
260, 0.000340
270, 0.000392
280, 0.000349
290, 0.000373
300, 0.000416
310, 0.000439
320, 0.000444
330, 0.000473
340, 0.000516
350, 0.000323
360, 0.000468
370, 0.000504
380, 0.000240
390, 0.000543
400, 0.000559
410, 0.000546
420, 0.000445
430, 0.000660
440, 0.000603
450, 0.000468
460, 0.000665
470, 0.000636
480, 0.000674
490, 0.000701
500, 0.000710
510, 0.000709
520, 0.000759
530, 0.000706
540, 0.000674
550, 0.000700
560, 0.000550
570, 0.000802
580, 0.000714
590, 0.000893
600, 0.000797
610, 0.000803
620, 0.000651
630, 0.000795
640, 0.000881
650, 0.000867
660, 0.000937
670, 0.000920
680, 0.000855
690, 0.000954
700, 0.000991
710, 0.000988
720, 0.001025
730, 0.001112
740, 0.000940
750, 0.001057
760, 0.001145
770, 0.001185
780, 0.000934
790, 0.001028
800, 0.001165
810, 0.001275
820, 0.001186
830, 0.001182
840, 0.001184
850, 0.001093
860, 0.001256
870, 0.001234
880, 0.001285
890, 0.001210
900, 0.001365
910, 0.001265
920, 0.001317
930, 0.001338
940, 0.001376
950, 0.001390
960, 0.001358
970, 0.001403
980, 0.001509
990, 0.001423
