10, 0.000062
20, 0.000058
30, 0.000059
40, 0.000059
50, 0.000080
60, 0.000000
70, 0.000019
80, 0.000136
90, 0.000013
100, 0.000052
110, 0.000173
120, 0.000000
130, 0.000143
140, 0.000198
150, 0.000241
160, 0.000273
170, 0.000277
180, 0.000061
190, 0.000209
200, 0.000079
210, 0.000266
220, 0.000317
230, 0.000315
240, 0.000306
250, 0.000326
260, 0.000368
270, 0.000403
280, 0.000402
290, 0.000394
300, 0.000428
310, 0.000261
320, 0.000438
330, 0.000523
340, 0.000452
350, 0.000578
360, 0.000519
370, 0.000608
380, 0.000612
390, 0.000577
400, 0.000373
410, 0.000399
420, 0.000668
430, 0.000708
440, 0.000694
450, 0.000479
460, 0.000701
470, 0.000626
480, 0.000619
490, 0.000719
500, 0.000742
510, 0.000765
520, 0.000820
530, 0.000863
540, 0.000633
550, 0.000836
560, 0.000711
570, 0.000747
580, 0.000843
590, 0.000900
600, 0.000932
610, 0.000955
620, 0.000945
630, 0.000936
640, 0.000967
650, 0.000864
660, 0.000970
670, 0.001046
680, 0.001015
690, 0.001031
700, 0.001104
710, 0.001053
720, 0.001010
730, 0.001138
740, 0.001097
750, 0.001158
760, 0.001199
770, 0.001176
780, 0.001168
790, 0.001263
800, 0.001221
810, 0.001195
820, 0.001251
830, 0.001258
840, 0.001336
850, 0.001257
860, 0.001225
870, 0.001423
880, 0.001481
890, 0.001351
900, 0.001413
910, 0.001437
920, 0.001400
930, 0.001349
940, 0.001272
950, 0.001443
960, 0.001643
970, 0.001592
980, 0.001749
990, 0.001519
1000, 0.001929
1010, 0.001904
1020, 0.001884
1030, 0.001988
1040, 0.001713
1050, 0.001980
1060, 0.001872
1070, 0.001676
1080, 0.001509
1090, 0.001687
1100, 0.001497
1110, 0.001601
1120, 0.001723
1130, 0.001851
1140, 0.001758
1150, 0.001983
1160, 0.001769
1170, 0.002000
1180, 0.001782
1190, 0.001911
1200, 0.001964
1210, 0.001943
1220, 0.001984
1230, 0.001968
1240, 0.001664
1250, 0.001863
1260, 0.001986
1270, 0.002158
1280, 0.001982
1290, 0.001914
1300, 0.002150
1310, 0.001971
1320, 0.002095
1330, 0.002056
1340, 0.002117
1350, 0.002123
1360, 0.002048
1370, 0.002168
1380, 0.002242
1390, 0.002452
1400, 0.002157
1410, 0.002240
1420, 0.002270
1430, 0.002210
1440, 0.002216
1450, 0.002234
1460, 0.002269
1470, 0.002369
1480, 0.002384
1490, 0.002379
1500, 0.002161
1510, 0.002298
1520, 0.002316
1530, 0.002345
1540, 0.002480
1550, 0.002447
1560, 0.002334
1570, 0.002513
1580, 0.002492
1590, 0.002413
1600, 0.002440
1610, 0.002814
1620, 0.002529
1630, 0.002464
1640, 0.002424
1650, 0.002503
1660, 0.002670
1670, 0.002506
1680, 0.002548
1690, 0.002687
1700, 0.002822
1710, 0.002755
1720, 0.003280
1730, 0.003155
1740, 0.003155
1750, 0.002785
1760, 0.002732
1770, 0.002686
1780, 0.002951
1790, 0.002766
