10, 0.000000
20, 0.000000
30, 0.000023
40, 0.000052
50, 0.000087
60, 0.000112
70, 0.000145
80, 0.000188
90, 0.000239
100, 0.000239
110, 0.000239
120, 0.000249
130, 0.000313
140, 0.000375
150, 0.000443
160, 0.000515
170, 0.000592
180, 0.000685
190, 0.000775
200, 0.000871
210, 0.000961
220, 0.000961
230, 0.000961
240, 0.001022
250, 0.001152
260, 0.001290
270, 0.001290
280, 0.001355
290, 0.001472
300, 0.001603
310, 0.001781
320, 0.001958
330, 0.002175
340, 0.002338
350, 0.002507
360, 0.002507
370, 0.002528
380, 0.002575
390, 0.002769
400, 0.003025
410, 0.003261
420, 0.003447
430, 0.003516
440, 0.003619
450, 0.003828
460, 0.004120
470, 0.004357
480, 0.004458
490, 0.004702
500, 0.004943
510, 0.005265
520, 0.005427
530, 0.005570
540, 0.005874
550, 0.006184
560, 0.006507
570, 0.006777
580, 0.007049
590, 0.007414
600, 0.007695
610, 0.007926
620, 0.008333
630, 0.008665
640, 0.009046
650, 0.009395
660, 0.009739
670, 0.010115
680, 0.010478
690, 0.010932
700, 0.011354
710, 0.011717
720, 0.012062
730, 0.012481
740, 0.012800
750, 0.013224
760, 0.013574
770, 0.014019
780, 0.014391
790, 0.014837
800, 0.015178
810, 0.015614
820, 0.016034
830, 0.016511
840, 0.017014
850, 0.017513
860, 0.018029
870, 0.018416
880, 0.019007
890, 0.019455
900, 0.019921
910, 0.020407
920, 0.020899
930, 0.021401
940, 0.021897
950, 0.022515
960, 0.023061
970, 0.023592
980, 0.024110
990, 0.024672
1000, 0.025202
1010, 0.025743
1020, 0.026207
1030, 0.026867
1040, 0.027463
1050, 0.028046
1060, 0.028712
1070, 0.029456
1080, 0.030099
1090, 0.030659
1100, 0.031260
1110, 0.031773
1120, 0.032453
1130, 0.033066
1140, 0.033653
1150, 0.034276
1160, 0.034997
1170, 0.035653
1180, 0.036293
1190, 0.036956
1200, 0.037607
1210, 0.038286
1220, 0.038957
1230, 0.039666
1240, 0.040432
1250, 0.041061
1260, 0.041689
1270, 0.042446
1280, 0.043119
1290, 0.044007
1300, 0.044745
1310, 0.045474
1320, 0.046206
1330, 0.046956
1340, 0.047785
1350, 0.048637
1360, 0.049461
1370, 0.050110
1380, 0.050970
1390, 0.051824
1400, 0.052565
1410, 0.053447
1420, 0.054187
1430, 0.055021
1440, 0.055802
1450, 0.056590
1460, 0.057358
1470, 0.058145
1480, 0.059109
1490, 0.059902
1500, 0.060745
1510, 0.061618
1520, 0.062644
1530, 0.063478
1540, 0.064226
1550, 0.065001
1560, 0.065998
1570, 0.067087
1580, 0.068063
1590, 0.068908
1600, 0.069836
1610, 0.070695
1620, 0.071776
1630, 0.072772
1640, 0.073660
1650, 0.074632
1660, 0.075527
1670, 0.076391
1680, 0.077357
1690, 0.078307
1700, 0.079369
1710, 0.080437
1720, 0.081347
1730, 0.082357
1740, 0.083406
1750, 0.084690
1760, 0.085792
1770, 0.086844
1780, 0.087776
1790, 0.088767
1800, 0.089952
1810, 0.091009
1820, 0.092010
1830, 0.093100
1840, 0.094103
1850, 0.095309
1860, 0.096412
1870, 0.097675
1880, 0.098773
1890, 0.099795
1900, 0.100776
1910, 0.101907
1920, 0.102955
1930, 0.104099
1940, 0.105273
1950, 0.106328
1960, 0.107560
1970, 0.108749
1980, 0.109972
1990, 0.111276
2000, 0.112580
2010, 0.113751
2020, 0.115061
2030, 0.116285
2040, 0.117417
2050, 0.118539
2060, 0.119661
2070, 0.120907
2080, 0.122208
2090, 0.123449
2100, 0.124781
2110, 0.125859
2120, 0.126868
2130, 0.128239
2140, 0.129421
2150, 0.130831
2160, 0.132078
2170, 0.133449
2180, 0.134692
2190, 0.136104
2200, 0.137049
2210, 0.138445
2220, 0.139811
2230, 0.141043
2240, 0.142480
2250, 0.143580
2260, 0.144909
2270, 0.146222
2280, 0.147567
2290, 0.148972
2300, 0.150261
2310, 0.151493
2320, 0.152893
2330, 0.154094
2340, 0.155404
2350, 0.156743
2360, 0.158117
2370, 0.159626
2380, 0.161186
2390, 0.162687
2400, 0.164201
2410, 0.165498
2420, 0.167009
2430, 0.168536
2440, 0.169890
2450, 0.171302
2460, 0.172940
2470, 0.174515
2480, 0.176112
2490, 0.177835
2500, 0.179459
2510, 0.181171
2520, 0.182657
2530, 0.184079
2540, 0.185754
2550, 0.187054
2560, 0.188396
2570, 0.189962
2580, 0.191415
2590, 0.192970
2600, 0.194545
2610, 0.196020
2620, 0.197467
2630, 0.198786
2640, 0.200281
2650, 0.201837
2660, 0.203405
2670, 0.204866
2680, 0.206386
2690, 0.208203
2700, 0.209846
2710, 0.211659
2720, 0.213281
2730, 0.214922
2740, 0.216662
2750, 0.218257
2760, 0.219816
2770, 0.221482
2780, 0.222985
2790, 0.224709
2800, 0.226356
2810, 0.227997
2820, 0.229796
2830, 0.231463
2840, 0.233205
2850, 0.234724
2860, 0.236562
2870, 0.238127
2880, 0.239978
2890, 0.241669
2900, 0.243447
2910, 0.245246
2920, 0.246928
2930, 0.248494
2940, 0.250593
2950, 0.252499
2960, 0.254554
2970, 0.256635
2980, 0.258580
2990, 0.260378
3000, 0.262175
3010, 0.264048
3020, 0.265804
3030, 0.267463
3040, 0.269277
3050, 0.271188
3060, 0.273127
3070, 0.275065
3080, 0.276937
3090, 0.278814
3100, 0.280479
3110, 0.282336
3120, 0.284088
3130, 0.285822
3140, 0.287622
3150, 0.289699
3160, 0.291611
3170, 0.293553
3180, 0.295657
3190, 0.297698
3200, 0.299993
3210, 0.302339
3220, 0.304246
